"id","polygon"
building_68208,POINT(2.30684 48.84823)
building_68209,POINT(2.33428 48.84234)
building_68210,POINT(2.33183 48.88894)
building_68211,POINT(2.34624 48.89403)
building_68212,POINT(2.34675 48.89389)
building_68214,POINT(2.33088 48.87459)
building_68216,POINT(2.31119 48.88637)
building_68217,POINT(2.31051 48.88638)
building_68218,POINT(2.31325 48.88724)
building_68219,POINT(2.30189 48.8821)
building_68221,POINT(2.26441 48.84296)
building_68222,POINT(2.29251 48.85)
building_68223,POINT(2.29406 48.84962)
building_68224,POINT(2.29353 48.84962)
building_68228,POINT(2.27222 48.86264)
building_68229,POINT(2.29297 48.84016)
building_68231,POINT(2.38503 48.85418)
building_68233,POINT(2.38525 48.85323)
building_68234,POINT(2.38434 48.85292)
building_68236,POINT(2.30575 48.88804)
building_68238,POINT(2.33569 48.8892)
building_68240,POINT(2.37587 48.8549)
building_68243,POINT(2.28897 48.86579)
building_68245,POINT(2.33277 48.87968)
building_68246,POINT(2.33205 48.87997)
building_68248,POINT(2.322 48.88613)
building_68250,POINT(2.35256 48.87824)
building_68251,POINT(2.35298 48.87835)
building_68253,POINT(2.36715 48.88187)
building_68255,POINT(2.27325 48.85165)
building_68256,POINT(2.27142 48.85065)
building_68258,POINT(2.27534 48.85273)
building_68260,POINT(2.34844 48.84816)
building_68261,POINT(2.34845 48.8481)
building_68262,POINT(2.34878 48.84909)
building_68265,POINT(2.34029 48.88464)
building_68266,POINT(2.3394 48.8846)
building_68269,POINT(2.35335 48.84362)
building_68270,POINT(2.35165 48.84401)
building_68271,POINT(2.34986 48.84426)
building_68273,POINT(2.38711 48.83557)
building_68274,POINT(2.37952 48.86257)
building_68275,POINT(2.29146 48.83323)
building_68276,POINT(2.32365 48.89123)
building_68277,POINT(2.32198 48.88999)
building_68278,POINT(2.37034 48.84916)
building_68279,POINT(2.2941 48.84449)
building_68280,POINT(2.32801 48.83396)
building_68281,POINT(2.34095 48.88145)
building_68282,POINT(2.37361 48.88332)
building_68283,POINT(2.2798 48.87423)
building_68285,POINT(2.32803 48.89118)
building_68286,POINT(2.34089 48.88942)
building_68287,POINT(2.33847 48.88992)
building_68288,POINT(2.33947 48.88991)
building_68289,POINT(2.34371 48.8766)
building_68291,POINT(2.34589 48.88856)
building_68292,POINT(2.39717 48.84016)
building_68293,POINT(2.27241 48.86727)
building_68294,POINT(2.27231 48.86716)
building_68295,POINT(2.34772 48.84729)
building_68297,POINT(2.32708 48.88464)
building_68299,POINT(2.2963 48.88068)
building_68300,POINT(2.29619 48.88078)
building_68303,POINT(2.2925 48.88408)
building_68306,POINT(2.29016 48.86936)
building_68307,POINT(2.28942 48.86884)
building_68308,POINT(2.37816 48.87586)
building_68309,POINT(2.31984 48.87377)
building_68310,POINT(2.40365 48.86735)
building_68312,POINT(2.334 48.84179)
building_68316,POINT(2.26868 48.84843)
building_68320,POINT(2.28971 48.83853)
building_68323,POINT(2.30514 48.84323)
building_68324,POINT(2.37806 48.85493)
building_68328,POINT(2.37042 48.84723)
building_68332,POINT(2.32063 48.88781)
building_68333,POINT(2.32235 48.88877)
building_68336,POINT(2.31587 48.88503)
building_68337,POINT(2.32151 48.88848)
building_68340,POINT(2.32025 48.8885)
building_68341,POINT(2.35314 48.86856)
building_68342,POINT(2.35346 48.8881)
building_68344,POINT(2.30036 48.83836)
building_68345,POINT(2.38648 48.85585)
building_68346,POINT(2.38557 48.85651)
building_68347,POINT(2.30216 48.88104)
building_68348,POINT(2.34282 48.83355)
building_68349,POINT(2.34147 48.83371)
building_68350,POINT(2.34581 48.86663)
building_68351,POINT(2.33406 48.88621)
building_68353,POINT(2.33407 48.88715)
building_68354,POINT(2.3351 48.88767)
building_68356,POINT(2.28632 48.87179)
building_68363,POINT(2.29846 48.84702)
building_68364,POINT(2.29911 48.84689)
building_68365,POINT(2.34291 48.89367)
building_68366,POINT(2.34298 48.89404)
building_68367,POINT(2.4031 48.86345)
building_68368,POINT(2.34733 48.8425)
building_68369,POINT(2.34757 48.84237)
building_68370,POINT(2.32711 48.83399)
building_68371,POINT(2.39799 48.85775)
building_68373,POINT(2.35466 48.84441)
building_68374,POINT(2.35446 48.84541)
building_68376,POINT(2.4026 48.86193)
building_68377,POINT(2.29991 48.87326)
building_68378,POINT(2.29948 48.8734)
building_68384,POINT(2.36657 48.88041)
building_68385,POINT(2.36098 48.88324)
building_68386,POINT(2.36027 48.88388)
building_68387,POINT(2.2731 48.84655)
building_68388,POINT(2.27246 48.8452)
building_68389,POINT(2.27212 48.84485)
building_68390,POINT(2.37667 48.87063)
building_68393,POINT(2.28051 48.86129)
building_68395,POINT(2.3215 48.82819)
building_68396,POINT(2.32091 48.82854)
building_68399,POINT(2.3612 48.8729)
building_68400,POINT(2.36126 48.87322)
building_68406,POINT(2.32288 48.83554)
building_68407,POINT(2.32354 48.83537)
building_68408,POINT(2.34997 48.85035)
building_68412,POINT(2.30597 48.86031)
building_68413,POINT(2.30556 48.86199)
building_68414,POINT(2.30396 48.88911)
building_68417,POINT(2.34641 48.86555)
building_68419,POINT(2.38082 48.88168)
building_68420,POINT(2.38413 48.88296)
building_68421,POINT(2.38638 48.88318)
building_68423,POINT(2.3325 48.88221)
building_68424,POINT(2.33287 48.88209)
building_68426,POINT(2.28041 48.87451)
building_68430,POINT(2.33599 48.89147)
building_68431,POINT(2.33227 48.89217)
building_68434,POINT(2.29751 48.87043)
building_68436,POINT(2.32822 48.82694)
building_68437,POINT(2.32881 48.82737)
building_68440,POINT(2.30147 48.88001)
building_68441,POINT(2.29973 48.8367)
building_68442,POINT(2.30042 48.83707)
building_68443,POINT(2.40288 48.84555)
building_68444,POINT(2.3597 48.88944)
building_68445,POINT(2.36007 48.88902)
building_68448,POINT(2.37278 48.89135)
building_68450,POINT(2.27863 48.85108)
building_68452,POINT(2.32434 48.83282)
building_68454,POINT(2.34499 48.87734)
building_68456,POINT(2.33836 48.85396)
building_68457,POINT(2.33816 48.85405)
building_68458,POINT(2.34136 48.83498)
building_68459,POINT(2.35955 48.86776)
building_68461,POINT(2.26179 48.84491)
building_68462,POINT(2.26165 48.84473)
building_68463,POINT(2.26138 48.84441)
building_68465,POINT(2.25819 48.84068)
building_68467,POINT(2.27421 48.86294)
building_68468,POINT(2.34038 48.87676)
building_68470,POINT(2.30473 48.84626)
building_68474,POINT(2.26534 48.84505)
building_68478,POINT(2.35087 48.83924)
building_68479,POINT(2.35106 48.84755)
building_68483,POINT(2.33547 48.86867)
building_68484,POINT(2.3353 48.86872)
building_68485,POINT(2.30503 48.86614)
building_68489,POINT(2.41031 48.84592)
building_68490,POINT(2.38827 48.84365)
building_68493,POINT(2.32798 48.88096)
building_68497,POINT(2.34388 48.86782)
building_68498,POINT(2.34353 48.86862)
building_68500,POINT(2.3456 48.86412)
building_68501,POINT(2.34633 48.86362)
building_68502,POINT(2.37658 48.8684)
building_68503,POINT(2.32235 48.82465)
building_68504,POINT(2.33099 48.87735)
building_68505,POINT(2.34941 48.84353)
building_68506,POINT(2.34958 48.84285)
building_68507,POINT(2.34979 48.84191)
building_68510,POINT(2.32888 48.83171)
building_68511,POINT(2.26713 48.8503)
building_68512,POINT(2.26878 48.85331)
building_68513,POINT(2.26931 48.85325)
building_68515,POINT(2.25647 48.84052)
building_68516,POINT(2.34902 48.88642)
building_68519,POINT(2.36852 48.82344)
building_68520,POINT(2.36716 48.82597)
building_68522,POINT(2.32478 48.89563)
building_68526,POINT(2.38859 48.85395)
building_68529,POINT(2.34349 48.89774)
building_68530,POINT(2.39384 48.83581)
building_68533,POINT(2.27988 48.85895)
building_68537,POINT(2.29506 48.88077)
building_68538,POINT(2.29572 48.88206)
building_68539,POINT(2.297 48.88371)
building_68540,POINT(2.29706 48.8838)
building_68541,POINT(2.31712 48.88952)
building_68543,POINT(2.32254 48.88621)
building_68544,POINT(2.32234 48.88629)
building_68545,POINT(2.32107 48.88721)
building_68546,POINT(2.32081 48.88737)
building_68549,POINT(2.33699 48.87898)
building_68550,POINT(2.35681 48.86761)
building_68551,POINT(2.35429 48.86811)
building_68552,POINT(2.32763 48.8466)
building_68554,POINT(2.3415 48.868)
building_68558,POINT(2.38015 48.86624)
building_68559,POINT(2.37202 48.86461)
building_68561,POINT(2.33801 48.8935)
building_68562,POINT(2.33838 48.89325)
building_68563,POINT(2.34831 48.8919)
building_68564,POINT(2.343 48.89282)
building_68565,POINT(2.34602 48.89211)
building_68567,POINT(2.39678 48.86657)
building_68572,POINT(2.26936 48.85674)
building_68574,POINT(2.31671 48.84985)
building_68575,POINT(2.36357 48.89284)
building_68577,POINT(2.26083 48.84009)
building_68578,POINT(2.26098 48.8399)
building_68580,POINT(2.37822 48.86101)
building_68581,POINT(2.37588 48.8632)
building_68582,POINT(2.3733 48.84693)
building_68583,POINT(2.32391 48.87263)
building_68584,POINT(2.3135 48.84133)
building_68586,POINT(2.36081 48.86197)
building_68588,POINT(2.3446 48.88714)
building_68589,POINT(2.30728 48.87244)
building_68591,POINT(2.28197 48.86065)
building_68593,POINT(2.28141 48.86045)
building_68594,POINT(2.28033 48.86016)
building_68596,POINT(2.38949 48.84115)
building_68598,POINT(2.33044 48.82351)
building_68600,POINT(2.28021 48.85919)
building_68601,POINT(2.33209 48.84138)
building_68603,POINT(2.35296 48.82732)
building_68604,POINT(2.36054 48.85605)
building_68605,POINT(2.39923 48.87093)
building_68606,POINT(2.39778 48.87296)
building_68608,POINT(2.40313 48.86624)
building_68610,POINT(2.40229 48.86735)
building_68611,POINT(2.29363 48.88328)
building_68614,POINT(2.29982 48.88671)
building_68615,POINT(2.28307 48.87447)
building_68616,POINT(2.28245 48.87422)
building_68617,POINT(2.30857 48.8476)
building_68618,POINT(2.31968 48.83292)
building_68620,POINT(2.32006 48.83283)
building_68621,POINT(2.27257 48.84963)
building_68622,POINT(2.27302 48.84953)
building_68626,POINT(2.38747 48.8857)
building_68628,POINT(2.30226 48.88782)
building_68629,POINT(2.30308 48.88889)
building_68630,POINT(2.36143 48.82229)
building_68632,POINT(2.39075 48.85632)
building_68634,POINT(2.39534 48.84969)
building_68635,POINT(2.39177 48.85468)
building_68636,POINT(2.39187 48.85528)
building_68642,POINT(2.29466 48.88122)
building_68643,POINT(2.29738 48.88251)
building_68644,POINT(2.36483 48.87906)
building_68647,POINT(2.33031 48.8837)
building_68649,POINT(2.31522 48.82842)
building_68650,POINT(2.30155 48.87811)
building_68651,POINT(2.31944 48.84837)
building_68654,POINT(2.34891 48.86321)
building_68659,POINT(2.3478 48.87855)
building_68660,POINT(2.34796 48.87873)
building_68661,POINT(2.27752 48.84392)
building_68665,POINT(2.39548 48.87082)
building_68666,POINT(2.39872 48.85315)
building_68667,POINT(2.39699 48.8554)
building_68668,POINT(2.30934 48.83953)
building_68669,POINT(2.30796 48.83903)
building_68670,POINT(2.32396 48.8244)
building_68672,POINT(2.35985 48.84024)
building_68673,POINT(2.36104 48.84028)
building_68674,POINT(2.35129 48.886)
building_68675,POINT(2.35069 48.886)
building_68677,POINT(2.39862 48.83233)
building_68680,POINT(2.40377 48.8342)
building_68681,POINT(2.36726 48.82622)
building_68683,POINT(2.32243 48.89638)
building_68684,POINT(2.35037 48.8878)
building_68685,POINT(2.26175 48.84846)
building_68686,POINT(2.26246 48.84868)
building_68687,POINT(2.38163 48.87518)
building_68688,POINT(2.38145 48.87523)
building_68689,POINT(2.38243 48.87609)
building_68690,POINT(2.35566 48.83394)
building_68691,POINT(2.35546 48.83336)
building_68692,POINT(2.35564 48.83352)
building_68693,POINT(2.3 48.86918)
building_68694,POINT(2.34945 48.85937)
building_68695,POINT(2.33927 48.84989)
building_68697,POINT(2.26543 48.85121)
building_68710,POINT(2.3471 48.88765)
building_68711,POINT(2.34628 48.8891)
building_68712,POINT(2.34591 48.88975)
building_68713,POINT(2.34575 48.88999)
building_68714,POINT(2.34725 48.88739)
building_68716,POINT(2.37987 48.87347)
building_68717,POINT(2.38006 48.87174)
building_68719,POINT(2.3792 48.87109)
building_68720,POINT(2.3982 48.86331)
building_68721,POINT(2.3977 48.86371)
building_68722,POINT(2.26702 48.85808)
building_68724,POINT(2.33055 48.84019)
building_68726,POINT(2.33129 48.83819)
building_68727,POINT(2.34554 48.84116)
building_68730,POINT(2.32148 48.83569)
building_68732,POINT(2.32067 48.83523)
building_68733,POINT(2.28655 48.86755)
building_68734,POINT(2.35804 48.86522)
building_68735,POINT(2.37988 48.87471)
building_68736,POINT(2.38066 48.87467)
building_68737,POINT(2.38107 48.87461)
building_68738,POINT(2.3769 48.87423)
building_68740,POINT(2.33086 48.82963)
building_68741,POINT(2.35732 48.86921)
building_68744,POINT(2.33468 48.82882)
building_68745,POINT(2.37109 48.86451)
building_68747,POINT(2.37285 48.86044)
building_68757,POINT(2.36291 48.88999)
building_68758,POINT(2.36169 48.8901)
building_68759,POINT(2.27318 48.85514)
building_68761,POINT(2.37909 48.86088)
building_68763,POINT(2.34412 48.88102)
building_68771,POINT(2.3098 48.84626)
building_68772,POINT(2.30643 48.83302)
building_68775,POINT(2.38742 48.84993)
building_68776,POINT(2.28921 48.8496)
building_68777,POINT(2.28969 48.8494)
building_68778,POINT(2.29074 48.84892)
building_68779,POINT(2.31881 48.84833)
building_68781,POINT(2.28637 48.88147)
building_68782,POINT(2.37329 48.88073)
building_68787,POINT(2.36729 48.85329)
building_68788,POINT(2.38155 48.85152)
building_68791,POINT(2.38157 48.85168)
building_68793,POINT(2.40686 48.85699)
building_68795,POINT(2.28343 48.84403)
building_68797,POINT(2.28699 48.84819)
building_68799,POINT(2.28115 48.84226)
building_68806,POINT(2.3503 48.86472)
building_68807,POINT(2.3518 48.86775)
building_68808,POINT(2.34814 48.86003)
building_68809,POINT(2.28886 48.86622)
building_68810,POINT(2.31541 48.85999)
building_68818,POINT(2.40624 48.87231)
building_68819,POINT(2.40723 48.8724)
building_68825,POINT(2.32871 48.85512)
building_68827,POINT(2.34292 48.86132)
building_68876,POINT(2.34355 48.86132)
building_68879,POINT(2.34644 48.85207)
building_68880,POINT(2.34618 48.85176)
building_68882,POINT(2.34303 48.84634)
building_68887,POINT(2.34248 48.84534)
building_68889,POINT(2.34186 48.84371)
building_68890,POINT(2.34171 48.84393)
building_68892,POINT(2.34126 48.8426)
building_68893,POINT(2.34029 48.83969)
building_68896,POINT(2.29193 48.83683)
building_68897,POINT(2.29297 48.83649)
building_68899,POINT(2.35409 48.88633)
building_68900,POINT(2.35662 48.83851)
building_68907,POINT(2.35201 48.86247)
building_68911,POINT(2.37666 48.86629)
building_68912,POINT(2.37549 48.86789)
building_68913,POINT(2.37537 48.86802)
building_68914,POINT(2.38049 48.86166)
building_68915,POINT(2.38001 48.8624)
building_68916,POINT(2.38014 48.86202)
building_68917,POINT(2.37987 48.86257)
building_68918,POINT(2.37975 48.86244)
building_68921,POINT(2.33767 48.84116)
building_68922,POINT(2.34032 48.84597)
building_68923,POINT(2.32709 48.89359)
building_68925,POINT(2.31086 48.87335)
building_68927,POINT(2.37012 48.85707)
building_68928,POINT(2.34779 48.86625)
building_68929,POINT(2.34828 48.86607)
building_68930,POINT(2.34983 48.86578)
building_68932,POINT(2.37055 48.86155)
building_68934,POINT(2.35193 48.87957)
building_68936,POINT(2.32976 48.84425)
building_68939,POINT(2.3508 48.86861)
building_68948,POINT(2.30409 48.83224)
building_68950,POINT(2.33189 48.82738)
building_68951,POINT(2.32822 48.82568)
building_68952,POINT(2.32152 48.8922)
building_68953,POINT(2.32252 48.89329)
building_68954,POINT(2.34454 48.87564)
building_68955,POINT(2.34244 48.86163)
building_68956,POINT(2.34242 48.86212)
building_68959,POINT(2.28403 48.86071)
building_68962,POINT(2.2789 48.84432)
building_68963,POINT(2.30149 48.85896)
building_68964,POINT(2.34197 48.85404)
building_68968,POINT(2.38333 48.86018)
building_68969,POINT(2.38276 48.86147)
building_68971,POINT(2.28884 48.85142)
building_68972,POINT(2.40234 48.84222)
building_68973,POINT(2.40243 48.84417)
building_68977,POINT(2.27578 48.85619)
building_68978,POINT(2.27665 48.85659)
building_68979,POINT(2.27432 48.85723)
building_68982,POINT(2.39226 48.86607)
building_68983,POINT(2.39233 48.86602)
building_68984,POINT(2.39267 48.8658)
building_68986,POINT(2.3283 48.84396)
building_68987,POINT(2.32851 48.84414)
building_68991,POINT(2.29301 48.88671)
building_68992,POINT(2.35657 48.88668)
building_68993,POINT(2.35605 48.88822)
building_68994,POINT(2.26661 48.86001)
building_68995,POINT(2.26442 48.85662)
building_68996,POINT(2.26174 48.85181)
building_68998,POINT(2.30819 48.86157)
building_68999,POINT(2.30856 48.86166)
building_69003,POINT(2.39262 48.83807)
building_69011,POINT(2.29837 48.88289)
building_69013,POINT(2.29921 48.88184)
building_69015,POINT(2.2709 48.85366)
building_69016,POINT(2.27337 48.85028)
building_69017,POINT(2.33585 48.8661)
building_69018,POINT(2.3261 48.83035)
building_69020,POINT(2.37303 48.85414)
building_69022,POINT(2.27859 48.8664)
building_69023,POINT(2.34707 48.87998)
building_69026,POINT(2.3494 48.845)
building_69027,POINT(2.35819 48.83606)
building_69028,POINT(2.37236 48.847)
building_69029,POINT(2.37291 48.84739)
building_69030,POINT(2.37298 48.84749)
building_69031,POINT(2.31421 48.87697)
building_69032,POINT(2.28852 48.86292)
building_69035,POINT(2.32243 48.87326)
building_69036,POINT(2.37896 48.85143)
building_69037,POINT(2.37914 48.85225)
building_69040,POINT(2.30558 48.85688)
building_69041,POINT(2.34698 48.84771)
building_69042,POINT(2.26756 48.84092)
building_69043,POINT(2.31933 48.85307)
building_69044,POINT(2.31921 48.85111)
building_69046,POINT(2.29411 48.83397)
building_69047,POINT(2.29253 48.83317)
building_69049,POINT(2.3298 48.84333)
building_69052,POINT(2.31398 48.83401)
building_69053,POINT(2.30764 48.82997)
building_69054,POINT(2.29094 48.88357)
building_69056,POINT(2.33503 48.88506)
building_69059,POINT(2.40458 48.84158)
building_69060,POINT(2.33116 48.83532)
building_69062,POINT(2.29346 48.87279)
building_69063,POINT(2.27783 48.86635)
building_69064,POINT(2.27641 48.86602)
building_69067,POINT(2.2887 48.87095)
building_69069,POINT(2.27918 48.868)
building_69070,POINT(2.38538 48.86668)
building_69071,POINT(2.33697 48.88111)
building_69072,POINT(2.2683 48.84259)
building_69073,POINT(2.36219 48.86146)
building_69074,POINT(2.35733 48.85679)
building_69075,POINT(2.3596 48.85928)
building_69078,POINT(2.33595 48.86637)
building_69079,POINT(2.33607 48.86632)
building_69080,POINT(2.39859 48.86841)
building_69081,POINT(2.37251 48.83713)
building_69082,POINT(2.29101 48.84419)
building_69083,POINT(2.27024 48.85688)
building_69084,POINT(2.27851 48.85912)
building_69086,POINT(2.27988 48.86048)
building_69087,POINT(2.27962 48.86026)
building_69088,POINT(2.40218 48.85643)
building_69090,POINT(2.4023 48.8567)
building_69092,POINT(2.35811 48.86661)
building_69094,POINT(2.38496 48.85511)
building_69096,POINT(2.38634 48.85428)
building_69099,POINT(2.39253 48.8506)
building_69100,POINT(2.36833 48.86502)
building_69101,POINT(2.39305 48.85035)
building_69102,POINT(2.39376 48.84941)
building_69103,POINT(2.37414 48.86117)
building_69107,POINT(2.34681 48.83223)
building_69110,POINT(2.3041 48.87394)
building_69113,POINT(2.28216 48.87478)
building_69114,POINT(2.34525 48.82769)
building_69115,POINT(2.37103 48.82955)
building_69117,POINT(2.36396 48.86951)
building_150249,POINT(2.28271 48.83109)
building_150385,POINT(2.41617 48.85024)
building_150462,POINT(2.28046 48.84146)
building_150467,POINT(2.33546 48.87608)
building_150468,POINT(2.33294 48.87642)
building_150469,POINT(2.35675 48.82877)
building_150471,POINT(2.32347 48.87239)
building_150472,POINT(2.38665 48.83514)
building_150475,POINT(2.37129 48.88066)
building_150476,POINT(2.32318 48.86132)
building_150479,POINT(2.31274 48.8772)
building_150481,POINT(2.29707 48.87429)
building_150482,POINT(2.30868 48.88652)
building_150485,POINT(2.35254 48.87263)
building_150490,POINT(2.37391 48.82758)
building_150493,POINT(2.32209 48.83038)
building_150498,POINT(2.30073 48.86987)
building_150499,POINT(2.29952 48.87585)
building_150500,POINT(2.29337 48.87188)
building_150502,POINT(2.28677 48.83782)
building_150504,POINT(2.37718 48.83042)
building_150507,POINT(2.3696 48.82188)
building_150509,POINT(2.33072 48.85421)
building_150510,POINT(2.32736 48.85575)
building_150511,POINT(2.31938 48.85377)
building_150512,POINT(2.3304 48.8674)
building_151005,POINT(2.38692 48.83233)
building_152993,POINT(2.39231 48.85792)
building_153190,POINT(2.30076 48.86946)
building_160054,POINT(2.3269 48.84822)
building_160055,POINT(2.40802 48.83792)
building_160066,POINT(2.29381 48.84266)
building_160073,POINT(2.29089 48.86613)
building_160074,POINT(2.37399 48.8727)
building_160085,POINT(2.32371 48.82818)
building_160086,POINT(2.37804 48.88967)
building_160087,POINT(2.36924 48.82774)
building_160088,POINT(2.36927 48.88488)
building_160093,POINT(2.38704 48.8349)
building_160094,POINT(2.39221 48.86933)
building_160108,POINT(2.40926 48.85436)
building_160112,POINT(2.38264 48.85019)
building_160113,POINT(2.31706 48.87078)
building_160115,POINT(2.32121 48.8693)
building_160116,POINT(2.31452 48.87176)
building_160117,POINT(2.32198 48.86918)
building_160122,POINT(2.32604 48.86659)
building_160141,POINT(2.36566 48.87493)
building_160148,POINT(2.33109 48.84311)
building_160152,POINT(2.28788 48.83826)
building_160157,POINT(2.31909 48.84661)
building_160158,POINT(2.34683 48.86461)
building_160162,POINT(2.38556 48.83191)
building_160165,POINT(2.35478 48.83704)
building_160187,POINT(2.35707 48.82586)
building_160188,POINT(2.35723 48.82725)
building_160189,POINT(2.35637 48.82815)
building_160193,POINT(2.39374 48.8399)
building_160194,POINT(2.39328 48.84094)
building_160196,POINT(2.35865 48.82751)
building_160197,POINT(2.32288 48.88889)
building_160198,POINT(2.38007 48.89349)
building_160200,POINT(2.29873 48.84989)
building_160202,POINT(2.30241 48.89148)
building_160213,POINT(2.40303 48.8447)
building_160214,POINT(2.30768 48.84894)
building_160233,POINT(2.29569 48.86724)
building_160234,POINT(2.35855 48.8211)
building_160235,POINT(2.35844 48.82334)
building_160265,POINT(2.39779 48.84782)
building_160267,POINT(2.31074 48.85106)
building_160273,POINT(2.32036 48.86739)
building_160283,POINT(2.40377 48.837)
building_160285,POINT(2.29038 48.8749)
building_160294,POINT(2.2766 48.86394)
building_160295,POINT(2.30351 48.87711)
building_160296,POINT(2.29525 48.8665)
building_160303,POINT(2.37179 48.88336)
building_160307,POINT(2.37607 48.88447)
building_160320,POINT(2.28931 48.86627)
building_160325,POINT(2.36331 48.81905)
building_160328,POINT(2.29993 48.86617)
building_160331,POINT(2.2698 48.85494)
building_160335,POINT(2.33652 48.83698)
building_160352,POINT(2.33393 48.82387)
building_160353,POINT(2.28431 48.85646)
building_160356,POINT(2.40962 48.87832)
building_160359,POINT(2.29817 48.83451)
building_160361,POINT(2.38214 48.87522)
building_160363,POINT(2.26944 48.84799)
building_160374,POINT(2.36714 48.85104)
building_160379,POINT(2.40952 48.85818)
building_160380,POINT(2.41024 48.8542)
building_160381,POINT(2.41002 48.85539)
building_160383,POINT(2.37829 48.87116)
building_160385,POINT(2.33591 48.88259)
building_160388,POINT(2.297 48.84913)
building_160390,POINT(2.3599 48.83692)
building_160392,POINT(2.36849 48.84948)
building_160400,POINT(2.37055 48.88055)
building_160403,POINT(2.37167 48.87711)
building_160404,POINT(2.37057 48.87877)
building_160407,POINT(2.34626 48.83728)
building_160412,POINT(2.31426 48.85208)
building_160413,POINT(2.39161 48.84774)
building_160424,POINT(2.27109 48.84007)
building_160429,POINT(2.36803 48.86724)
building_160431,POINT(2.37136 48.89918)
building_160433,POINT(2.40892 48.8731)
building_160435,POINT(2.33081 48.89733)
building_160436,POINT(2.34026 48.89768)
building_160437,POINT(2.34859 48.89321)
building_160438,POINT(2.31368 48.84211)
building_160439,POINT(2.31493 48.83983)
building_160440,POINT(2.29983 48.88592)
building_160446,POINT(2.3565 48.86849)
building_160451,POINT(2.32154 48.86046)
building_160452,POINT(2.34126 48.84879)
building_160453,POINT(2.26385 48.85646)
building_160456,POINT(2.38615 48.85401)
building_160460,POINT(2.40444 48.85341)
building_160461,POINT(2.33409 48.87354)
building_160464,POINT(2.32449 48.88699)
building_160472,POINT(2.40362 48.85419)
building_160473,POINT(2.28292 48.86494)
building_160475,POINT(2.32548 48.8276)
building_160477,POINT(2.3065 48.83421)
building_160481,POINT(2.3783 48.85425)
building_160483,POINT(2.34565 48.89717)
building_160484,POINT(2.34694 48.89611)
building_160485,POINT(2.32663 48.89166)
building_160486,POINT(2.33463 48.88471)
building_160488,POINT(2.37287 48.85388)
building_160490,POINT(2.36985 48.8627)
building_160491,POINT(2.40821 48.87068)
building_160492,POINT(2.36958 48.88361)
building_160494,POINT(2.29599 48.87938)
building_160495,POINT(2.35549 48.83233)
building_160498,POINT(2.36134 48.88549)
building_160500,POINT(2.32188 48.86707)
building_160502,POINT(2.26452 48.858)
building_160503,POINT(2.40053 48.85584)
building_160504,POINT(2.40099 48.85541)
building_160506,POINT(2.29436 48.86763)
building_160507,POINT(2.38325 48.84464)
building_160511,POINT(2.29508 48.85121)
building_160517,POINT(2.31965 48.87636)
building_160520,POINT(2.33133 48.86721)
building_160522,POINT(2.32977 48.85696)
building_160533,POINT(2.37565 48.88557)
building_160534,POINT(2.37329 48.88613)
building_160535,POINT(2.34553 48.85466)
building_160549,POINT(2.3728 48.82477)
building_160550,POINT(2.26438 48.84259)
building_160551,POINT(2.26192 48.848)
building_160552,POINT(2.38152 48.8921)
building_160553,POINT(2.35246 48.89436)
building_160554,POINT(2.40241 48.85409)
building_160556,POINT(2.38933 48.8696)
building_160557,POINT(2.37089 48.87154)
building_160558,POINT(2.33412 48.89734)
building_160560,POINT(2.38193 48.88476)
building_160562,POINT(2.32253 48.88088)
building_160563,POINT(2.38054 48.88658)
building_160565,POINT(2.31886 48.84289)
building_160567,POINT(2.30198 48.84884)
building_160572,POINT(2.37202 48.82494)
building_160576,POINT(2.40586 48.86926)
building_160577,POINT(2.30731 48.85952)
building_160578,POINT(2.29967 48.88479)
building_160579,POINT(2.30205 48.88537)
building_160585,POINT(2.33915 48.85398)
building_160587,POINT(2.33568 48.89758)
building_160591,POINT(2.32289 48.83526)
building_160597,POINT(2.352 48.86325)
building_160598,POINT(2.33099 48.88173)
building_160600,POINT(2.30204 48.87513)
building_160604,POINT(2.38867 48.83434)
building_160605,POINT(2.38758 48.83542)
building_160606,POINT(2.3106 48.84597)
building_160608,POINT(2.34859 48.88441)
building_160613,POINT(2.36353 48.86654)
building_160614,POINT(2.33885 48.88591)
building_160617,POINT(2.26563 48.84676)
building_160619,POINT(2.35053 48.89274)
building_160620,POINT(2.35086 48.89322)
building_160621,POINT(2.35138 48.89346)
building_160622,POINT(2.28855 48.86773)
building_160623,POINT(2.28878 48.86727)
building_160625,POINT(2.33264 48.85073)
building_160629,POINT(2.36217 48.89378)
building_160632,POINT(2.37256 48.88245)
building_160633,POINT(2.38803 48.85218)
building_160634,POINT(2.39163 48.86906)
building_160636,POINT(2.318 48.8891)
building_160640,POINT(2.36002 48.82236)
building_160642,POINT(2.37623 48.82743)
building_160643,POINT(2.30951 48.88433)
building_160645,POINT(2.3329 48.89113)
building_160646,POINT(2.30744 48.83207)
building_160647,POINT(2.35275 48.88678)
building_160648,POINT(2.38022 48.88285)
building_160649,POINT(2.30388 48.84657)
building_160652,POINT(2.33242 48.89403)
building_160653,POINT(2.3308 48.89388)
building_160654,POINT(2.33283 48.89432)
building_160655,POINT(2.3473 48.89565)
building_160659,POINT(2.29523 48.85578)
building_160660,POINT(2.36269 48.86305)
building_160665,POINT(2.27939 48.84346)
building_160669,POINT(2.342 48.86426)
building_160670,POINT(2.27985 48.86184)
