id,geom
building_1194600,POINT(9.453646202388327 42.48403872963454)
building_1195739,POINT(9.418598971150086 42.54602194964418)
building_1195789,POINT(9.413983002406312 42.65841709966054)
building_1195877,POINT(9.515036602367429 42.367359599616336)
building_1196688,POINT(9.382196202409007 42.536550199643465)
building_1197835,POINT(9.453815239888279 42.48395753713455)
building_1197836,POINT(9.16658671408427 42.35889730194663)
building_1197862,POINT(9.165813002456566 42.35911999962109)
building_1197881,POINT(9.418662045257213 42.54580968535847)
building_1198007,POINT(8.928766632909083 42.60481968067423)
building_1206838,POINT(9.382559502408883 42.53582159964336)
building_1207786,POINT(9.476459302395522 42.77656759967629)
building_1208787,POINT(9.476348102395546 42.776674999676295)
building_1208978,POINT(9.418537002400088 42.545673999644166)
building_1209344,POINT(9.370094402424417 42.809962399682895)
building_1265918,POINT(8.832033002553004 42.57287399965872)
building_1267431,POINT(9.324920425232454 42.010715373179195)
building_1268306,POINT(9.394325102396307 42.32365412461186)
building_1269218,POINT(9.528482634442001 42.37489608425908)
building_1269366,POINT(9.246806002427261 42.17389599959183)
building_1269531,POINT(9.422968065788513 42.27149004701497)
building_1271068,POINT(9.45568169140883 42.483876726502544)
building_1271191,POINT(9.175090618712854 42.25358050023745)
building_1278574,POINT(8.832684438916859 42.58100481784168)
building_1278767,POINT(9.503414302374294 42.45491239962946)
building_1278772,POINT(9.496768002366878 42.25060199959923)
building_1279304,POINT(9.531150526748927 42.37419018184897)
building_1280317,POINT(9.324469002399987 42.011215999565636)
building_1280628,POINT(9.456164019054329 42.48364979130115)
building_1281233,POINT(9.524168002360229 42.25803699959986)
building_1281342,POINT(9.246244102427411 42.174054699591885)
building_1282479,POINT(9.456360839887628 42.48394838713448)
building_1283037,POINT(8.834526466397497 42.57919193145239)
building_1286670,POINT(9.4323420024006 42.636183999657014)
building_558248,POINT(9.12754400246919 42.41895399963066)
building_570211,POINT(8.917843287147338 42.60013916119954)
building_571488,POINT(8.833384002552906 42.57813699965942)
building_571583,POINT(9.35089710243617 42.96115269970439)
building_571734,POINT(9.440737802395793 42.57682999964831)
building_574218,POINT(9.123003002468511 42.37887999962481)
building_583003,POINT(8.861923706021122 42.60897822467525)
building_586817,POINT(9.349339002412446 42.42568999962779)
building_589429,POINT(9.434843927412658 42.92075969969727)
building_591275,POINT(8.878704002542515 42.608205999662985)
building_591555,POINT(9.40990363220163 42.917581478684276)
building_593516,POINT(9.449465977390705 42.51319739963889)
building_593547,POINT(9.37096678708731 42.593090250030855)
building_593668,POINT(8.8615650916259 42.60900004451454)
building_597440,POINT(9.193286202451587 42.40461939962738)
building_672100,POINT(8.936374202529063 42.64137949966674)
building_673723,POINT(8.83315100255298 42.578454999659485)
building_677511,POINT(9.493545077371706 42.3403539746127)
building_678937,POINT(9.535637002360868 42.337975999611636)
building_680774,POINT(9.141459002464055 42.38543599962546)
building_681091,POINT(9.265772857148196 42.36675137509222)
building_682204,POINT(9.008026402504777 42.51986949964769)
building_682261,POINT(9.536632002360617 42.338057999611614)
building_682291,POINT(9.359320530987985 42.368247339134335)
building_682417,POINT(9.437641787993886 42.63095463070128)
building_682875,POINT(8.908685890033992 42.59275906037449)
building_684572,POINT(8.986941783088515 42.63327865368691)
building_686015,POINT(9.435548311490436 42.63061566783801)
building_686232,POINT(9.35361900240968 42.38881719962223)
building_689193,POINT(8.936504590727287 42.643241548512634)
building_689318,POINT(9.272240802426179 42.292695799609334)
building_692558,POINT(8.937745802528742 42.64214689966683)
building_694281,POINT(9.447209270284587 42.2974393970243)
building_697600,POINT(8.925636707496741 42.627320231673814)
building_697938,POINT(9.293858002402079 41.88646799954671)
building_697981,POINT(8.865659058560809 42.60766170182175)
building_699255,POINT(9.519769002370792 42.4701779996314)
building_701538,POINT(9.00681207361387 42.6406289154933)
building_797859,POINT(8.975639102518624 42.63652069966529)
building_803390,POINT(8.83486700255252 42.578201999659406)
building_804973,POINT(9.51148229738226 42.47255619159511)
building_807999,POINT(9.528481413918994 42.422172657224785)
building_813682,POINT(9.450614602380796 42.298530299607165)
building_817141,POINT(9.451154279095997 42.29874026724212)
building_821172,POINT(8.887445074762486 42.60862242744066)
building_821302,POINT(9.300251909563258 42.323638342470645)
building_821481,POINT(9.127474002469148 42.41760899963046)
building_822499,POINT(9.531888802363481 42.37538499961724)
building_825395,POINT(8.859814002547449 42.608517999663384)
building_883967,POINT(8.86644300254552 42.60407799966261)
building_884121,POINT(9.367840002405044 42.366956999618786)
building_884195,POINT(9.001938102508916 42.574779699655856)
building_885039,POINT(9.451998102380463 42.298940899607224)
building_885098,POINT(9.528264102364252 42.37193989961679)
building_885570,POINT(9.001890502508926 42.574679899655834)
building_885588,POINT(9.416080806736677 42.28154722134434)
building_888044,POINT(9.449616426810293 42.584218250926305)
building_889278,POINT(9.169864002450295 42.24555199960398)
building_890534,POINT(8.935294998340606 42.62485540950861)
building_890760,POINT(9.371649092397362 42.21850749959649)
