"id","polygon"
commune_33196,"MULTIPOLYGON(((-0.209343976081019 44.79153101248777,-0.215210365806838 44.79361093466681,-0.214939235989297 44.79619314009688,-0.218935968563927 44.798142383510175,-0.220677562613593 44.799934476229645,-0.219894617300014 44.80455807957739,-0.221706200432385 44.8093324818143,-0.220236853848642 44.81158910431134,-0.218097418619415 44.8125586041126,-0.217350895836184 44.81408956408862,-0.210611745732161 44.81338925870796,-0.20980125149598 44.81491210275738,-0.208226515722385 44.81400435146758,-0.20235676275167 44.8127638799115,-0.203276594051268 44.80534138203871,-0.201518497800132 44.80487405998017,-0.202537878880581 44.803550691175516,-0.201588239489971 44.80098937639031,-0.199721138255486 44.800805408534245,-0.20206750422697 44.79625217969896,-0.206231614683775 44.79300332088958,-0.208953032060906 44.792219029094525,-0.209343976081019 44.79153101248777)))"
commune_33335,"MULTIPOLYGON(((-0.367966623634361 44.81093466211778,-0.365046852963524 44.81225698915716,-0.358834800244983 44.81689339151982,-0.356374272647177 44.81686247229845,-0.352074400757198 44.818617305800544,-0.35049571639144 44.81883173283519,-0.349333750952581 44.81839104024798,-0.350308722357164 44.81769204012212,-0.349674831321978 44.81684970789075,-0.350244075208236 44.81541952891009,-0.348118725205436 44.81187739784563,-0.347365862583196 44.80676368330945,-0.348047778792862 44.8064177813869,-0.346854227353918 44.80627089429077,-0.344971392354261 44.80507065014756,-0.345821169377655 44.804185326828105,-0.344137797989866 44.80325119187762,-0.348840488366588 44.800583347929965,-0.351072827328216 44.79807381658918,-0.353237562839044 44.79704323435534,-0.353355587771798 44.794821981990985,-0.354451598036012 44.79480143037243,-0.355754266155435 44.790400523970995,-0.360710940569066 44.79012325997517,-0.367322134945461 44.79289722009004,-0.367150778652449 44.796141111052684,-0.36565443226802 44.7978879071269,-0.364996898120979 44.800243618875065,-0.365807174666016 44.80130398631107,-0.368268913116391 44.802548473479334,-0.369314613712708 44.80455687378876,-0.368752732180467 44.81019527010207,-0.367966623634361 44.81093466211778)))"
commune_33319,"MULTIPOLYGON(((0.095570848969298 44.833072022045634,0.103713823391441 44.833258818922964,0.107384393087231 44.83244646102061,0.108463410610511 44.830571825752436,0.108057084456684 44.82341504532114,0.108590346695885 44.820531560301625,0.110228054914981 44.819208441251874,0.111994229913155 44.81890579309343,0.113921889506352 44.819426262388916,0.114885789672805 44.81852699414332,0.114163727931467 44.818119005608786,0.1151272107023 44.81582239050679,0.114255023768204 44.81587357183631,0.114051264473521 44.81528176657166,0.113019568631445 44.815161214268876,0.112734278214328 44.81413664114411,0.110506894646889 44.813492117520255,0.110390136026507 44.812464721855456,0.109646273694957 44.81221199394705,0.110052461421935 44.81125408617161,0.108912575734289 44.81122076635859,0.109539798030685 44.810001048982805,0.106769475506803 44.80294571896436,0.103877966942687 44.803337800121845,0.094791345495339 44.80288472973643,0.092060829004529 44.804369949295555,0.08492129052473 44.80677804267227,0.075321204230567 44.811779489936235,0.070374204078812 44.812012870607276,0.070468811583903 44.81243160580341,0.07336843489421 44.81328298858714,0.073413219788456 44.81431845194624,0.074282149654724 44.8141116425639,0.076972706373137 44.816453874243564,0.076450561045554 44.81731762608425,0.075442128723167 44.81723697788595,0.076343760744577 44.81868874669424,0.075610527543179 44.81949737870821,0.078494894735229 44.82298707494802,0.081737778517115 44.8307187542722,0.083312697087974 44.83152508107714,0.088297214194839 44.83257770589573,0.095570848969298 44.833072022045634)))"
commune_33145,"MULTIPOLYGON(((-0.31207073185414 44.800849227827996,-0.312218473103384 44.7946172353207,-0.314991605645513 44.794065746191265,-0.316679981636422 44.790895584610084,-0.319200343031259 44.78947476691841,-0.320210837179337 44.79019332108013,-0.322410958411961 44.79005709663422,-0.324744259488523 44.79061069105356,-0.323285180733264 44.78891981078784,-0.324750044374145 44.787607103478685,-0.331937120586091 44.786428847222986,-0.333790226871807 44.78661010659553,-0.339025771276075 44.78464212308605,-0.341482156476576 44.78452121942323,-0.345179932180507 44.783360743788734,-0.346991170646881 44.7858355031792,-0.348041025158917 44.78612639071087,-0.349459060693563 44.784696706134575,-0.355754266155435 44.790400523970995,-0.354451598036012 44.79480143037243,-0.353355587771798 44.794821981990985,-0.353237562839044 44.79704323435534,-0.351072827328216 44.79807381658918,-0.348840488366588 44.800583347929965,-0.344137797989866 44.80325119187762,-0.345821169377655 44.804185326828105,-0.343113863415974 44.806357628315965,-0.340837663045672 44.80728953164917,-0.339571640225701 44.806711308193485,-0.336172565895054 44.808282491783224,-0.332309895591016 44.80782465446946,-0.330546867734371 44.80904639372186,-0.329114052965436 44.8093264264643,-0.328193438277928 44.80622267125977,-0.322282136681399 44.80260448426119,-0.317728644090138 44.80096296927801,-0.31207073185414 44.800849227827996)))"
commune_33462,"MULTIPOLYGON(((0.263847562270964 44.826464322550166,0.264449660707108 44.82488824274892,0.263644892978948 44.82402427787211,0.264722922620105 44.82094017909485,0.266433440504279 44.81955178057405,0.265354935507816 44.81648567390195,0.266382356781116 44.81620561270206,0.266414980236574 44.81363625396977,0.265853591702822 44.81365124091793,0.265927552149158 44.812703554983194,0.26146506572729 44.811925894644055,0.260879319757612 44.81238888504608,0.261074796723287 44.814012567781546,0.25145837862198 44.81376021196962,0.249080176197676 44.81681284433912,0.250926750188115 44.81952971742774,0.249723447307244 44.8205295781804,0.24542905030661 44.82282022073091,0.242525256280841 44.823465157075404,0.237615999966676 44.82357541488922,0.235725827830835 44.82499585014179,0.235994492551418 44.82781959399056,0.237817897892174 44.831697358191924,0.241774498485786 44.830350806882244,0.2477118875106 44.829396522055866,0.253314637344979 44.827799424276115,0.253027436157761 44.833646186364334,0.253714978686963 44.835482976341936,0.252875789122919 44.83555588832845,0.252039067366735 44.836690987136905,0.257684176606592 44.836338804786095,0.259520326913803 44.83516530057468,0.260752559254244 44.83188773713957,0.262701650041647 44.830392663259005,0.262627072793924 44.828571968042944,0.263847562270964 44.826464322550166)))"
commune_33360,"MULTIPOLYGON(((0.218036272175477 44.791184933808445,0.222042567896407 44.794237577259,0.225224630134346 44.79856579858135,0.229374194042206 44.79357244949905,0.233454826551771 44.796467067250546,0.245254644409848 44.79581501404737,0.248250761418176 44.79441741600059,0.24977481087578 44.794685859736305,0.252245441813606 44.79119773184858,0.252742295190087 44.78763272865809,0.250186791885554 44.77672390725984,0.246472604495514 44.776327189601965,0.24581922431741 44.776058711812134,0.246023005765828 44.77551335131965,0.24211380009807 44.77373151987355,0.235893758504244 44.772063088647926,0.233994655087946 44.77485612097746,0.231340753454545 44.777279836039995,0.225835402444852 44.77893938407286,0.222515740701991 44.779286848203895,0.220715199503773 44.77827687426609,0.218656154093956 44.778121614583,0.216185012347493 44.778651438229176,0.215382116571289 44.77818623517337,0.214621268864033 44.778608541667545,0.213511748384704 44.77659782730347,0.206963088661374 44.77913468994443,0.206298873730202 44.78091970062252,0.207496675082792 44.78364531279689,0.213932977723964 44.78764773103803,0.218036272175477 44.791184933808445)))"
commune_33468,"MULTIPOLYGON(((0.036285746704978 44.780051110373954,0.032227346473999 44.778236999079645,0.024798116778429 44.77831346958503,0.024792834305741 44.77760067498161,0.023755616235041 44.776979093865876,0.020643770967574 44.78120653196825,0.019044809252088 44.78779006421952,0.017787678271168 44.79011855637612,0.019941071404231 44.79333974049181,0.019282244397469 44.794000447287345,0.017592317845661 44.795135246771295,0.014600754278116 44.79566556575817,0.014295028544589 44.79691867773767,0.01156340065083 44.798221738589724,0.007805928699834 44.79968084751271,0.004889203187112 44.800058869024916,-0.00127838931943 44.80330132699737,-0.003805596320077 44.80405816928984,-0.006499751572955 44.806183512471165,-0.006830822959159 44.80738003718326,-0.001821501090012 44.81225940526774,-0.001508490865123 44.81580600433965,0.001425718942001 44.81853155199933,0.005447264007415 44.83218727915784,0.008073228166008 44.829265106860376,0.011661198225499 44.82760223935244,0.011365816845394 44.82370748688318,0.01253623536311 44.819363010111765,0.021924417561824 44.82018945137852,0.027812545862547 44.817715711234634,0.029715468066132 44.81543411107969,0.030842267649457 44.812052353870016,0.033190833003479 44.81086469078505,0.038207828341759 44.81014651879055,0.040902719872931 44.80891479432961,0.040482077141133 44.80769808998457,0.043785911963114 44.80742134710882,0.045382893420455 44.804801606170024,0.049845906765691 44.803581649720314,0.049880461749656 44.801404976816585,0.052433015658909 44.80123322397752,0.055376894083889 44.80199707944394,0.061125164510775 44.802058620809866,0.062201807193059 44.80058708764867,0.062399656779835 44.79815798490355,0.061641029516013 44.79688827185829,0.057762435735613 44.79609706986131,0.054224008711806 44.796422031094046,0.052120423274399 44.7955651675712,0.050406130331341 44.795585332639256,0.044772025944602 44.79387031881592,0.042364935131352 44.79207719501817,0.037603115326557 44.7912986400731,0.035418596201437 44.78987348897765,0.034016338871809 44.78825119953306,0.034993230006143 44.782899569666434,0.036285746704978 44.780051110373954)))"
commune_33324,"MULTIPOLYGON(((0.225224630134346 44.79856579858135,0.227002781094634 44.80448039263961,0.227348021380726 44.80825468977841,0.222985645165667 44.818270505819875,0.224135654178446 44.818691181413286,0.221487906095424 44.82001853864784,0.220097090701102 44.82308272368638,0.219105013403295 44.82253894263467,0.214738125017305 44.822381610157294,0.214222757714732 44.8235848626092,0.210217469135188 44.82264455547096,0.208638445657731 44.821457992720006,0.203591233544343 44.82044976948912,0.200271711062341 44.82058943622771,0.199738828720176 44.82132552387639,0.195228529472078 44.82051875878011,0.193018408370298 44.82112770000889,0.206866856844408 44.83962401310825,0.210215515324696 44.84180014891919,0.211974375763574 44.840779509095476,0.211326517106446 44.84010737570174,0.212232055570655 44.8390832980922,0.213222501770939 44.83946043192865,0.214210060483596 44.83913028437268,0.214108536434569 44.83790973001641,0.214971329686604 44.83759265934396,0.217132993916563 44.83825050430902,0.221826141406216 44.83675194364102,0.223264399471983 44.838571710969326,0.222422124177755 44.83898665504512,0.222904942860705 44.83966990416691,0.222142809761319 44.841126478304695,0.223903364572728 44.841219195444836,0.223917254079383 44.84178349895843,0.222315949055454 44.8425668302882,0.221890995872397 44.84465526245263,0.226717302014365 44.846775980318334,0.232040731879286 44.85153587103536,0.241577637864116 44.857147141591135,0.242751107196527 44.85643847955547,0.242464604674397 44.85567011274702,0.243119846931998 44.85553234214221,0.243907829359418 44.85374834621314,0.247218927807278 44.85151797202879,0.252163331402394 44.85138557664082,0.253457843541957 44.84969874945841,0.253021190758683 44.84824383155427,0.253787803212883 44.84810515481123,0.253872850567232 44.846806392101804,0.252729790562266 44.84392411405842,0.247040458488275 44.840254344260316,0.248479094470451 44.83944861499532,0.248789687065393 44.838019418659556,0.249880391743854 44.83728432151646,0.251766800226194 44.83702837679693,0.252875789122919 44.83555588832845,0.253714978686963 44.835482976341936,0.253027436157761 44.833646186364334,0.253314637344979 44.827799424276115,0.2477118875106 44.829396522055866,0.241774498485786 44.830350806882244,0.237817897892174 44.831697358191924,0.235994492551418 44.82781959399056,0.235886858904868 44.824501677812336,0.238877581209062 44.8233014332062,0.242525256280841 44.823465157075404,0.244967717887305 44.82296100927994,0.249723447307244 44.8205295781804,0.250926750188115 44.81952971742774,0.249080176197676 44.81681284433912,0.25145837862198 44.81376021196962,0.261074796723287 44.814012567781546,0.260879319757612 44.81238888504608,0.263744489762771 44.80805080113353,0.261147483001629 44.8071993264896,0.261811438762704 44.80632477247404,0.257293098141998 44.80455099885678,0.256003818570076 44.803200232083505,0.25609746746457 44.80089363681592,0.254648735123145 44.79742187849222,0.254640876367001 44.795588428978846,0.252245441813606 44.79119773184858,0.24977481087578 44.794685859736305,0.248250761418176 44.79441741600059,0.245254644409848 44.79581501404737,0.23337556933699 44.796457882251175,0.229374194042206 44.79357244949905,0.225224630134346 44.79856579858135)))"
commune_33246,"MULTIPOLYGON(((0.265927552149158 44.812703554983194,0.266316135241281 44.811714078932894,0.267433085878501 44.81117857143468,0.268729320115176 44.81148436966335,0.270098336710079 44.81104783331442,0.269439813145649 44.810822618987736,0.269944822648328 44.81045669261172,0.269254965074947 44.80915778060414,0.270154185564986 44.80883038936619,0.269165604418681 44.80867902464306,0.269638887091022 44.80703850315851,0.274629747558521 44.800177852698475,0.27498533869441 44.79811552786538,0.27373989501267 44.79658588363665,0.274199756376204 44.795921551153626,0.273454126386091 44.795017674160576,0.274150884373876 44.79385108745156,0.273183976128602 44.79098961711726,0.273704135249771 44.79043757718228,0.272713741429701 44.79019971080337,0.271003733708856 44.787638836277374,0.27150547685466 44.787257516123525,0.27089924073551 44.78708133792838,0.271168898763635 44.78525294049063,0.274185831515152 44.784156974094046,0.273697538402513 44.78363598299243,0.271967893909341 44.78354207347159,0.270606494966935 44.78232483543065,0.268617730092181 44.781967747847396,0.263906953389898 44.77701126239135,0.263709878676388 44.777370340930936,0.262462411421984 44.77615761227105,0.260593511469696 44.77544839960145,0.258704616968282 44.7752539483555,0.25741485021891 44.77294107145945,0.25470512565685 44.77482162015429,0.253203108078949 44.77504474602046,0.254936455266908 44.77642997339886,0.25594948030117 44.778555859041575,0.253340432767614 44.77961189126232,0.251181963038546 44.77983223454534,0.252743685555049 44.78744898760758,0.252245441813606 44.79119773184858,0.254640876367001 44.795588428978846,0.254648735123145 44.79742187849222,0.25609746746457 44.80089363681592,0.256003818570076 44.803200232083505,0.257293098141998 44.80455099885678,0.261811438762704 44.80632477247404,0.261147483001629 44.8071993264896,0.263744489762771 44.80805080113353,0.26129868718613 44.81193800098918,0.265927552149158 44.812703554983194)))"
commune_33160,"MULTIPOLYGON(((0.18417916859163 44.82370541164331,0.182696933064213 44.822719121364116,0.186365961928863 44.81825913264195,0.176631042942835 44.82037567073552,0.175316214837001 44.81893407976062,0.170028264339933 44.81988034440692,0.16480969495725 44.819949752484696,0.162507861132488 44.820763858345444,0.162133611836438 44.81850021347951,0.163885464296688 44.818424309674185,0.164573282116503 44.81753648882095,0.163747701714645 44.81701627470855,0.164614318058015 44.81662311959993,0.165029939098145 44.81503373982968,0.163936121181588 44.81413639681237,0.164608883992985 44.81206620782419,0.166029685036754 44.811473700462045,0.165151365925797 44.80999358749063,0.165445150000798 44.809162358360986,0.16512186793155 44.8087973358463,0.163357420717756 44.80983058897024,0.161344174949754 44.810100687160954,0.159566706106038 44.809486695677855,0.158268014611848 44.808139898598846,0.155550906473579 44.8075900418965,0.151772837157702 44.80787413422216,0.147196758415565 44.80747359857715,0.145911452430997 44.8077882705407,0.145456323003032 44.80912431524726,0.142448164355401 44.80899817828797,0.140440069873885 44.80978695721738,0.140410137567542 44.80923122309192,0.133591137686843 44.81151554404424,0.132768897876407 44.81101139363253,0.132842845063402 44.811794400247976,0.131065517822977 44.812223210756606,0.132231655985193 44.814966039091246,0.131879576685726 44.81593713161501,0.129472621482924 44.81751362151293,0.128508924894364 44.818463466484026,0.128979397416645 44.818867548300844,0.126448974378371 44.820725474189466,0.114145706300538 44.81960326315973,0.121590021444505 44.826766291849545,0.123947128546156 44.82810405128192,0.125899686518266 44.8284429619175,0.134816541530918 44.82793941843999,0.14859282341119 44.829315182509085,0.154999426825798 44.82715444504398,0.160150805446365 44.82624951811822,0.174925586860713 44.82677729540696,0.181711127359881 44.82531208951363,0.18417916859163 44.82370541164331)))"
commune_33377,"MULTIPOLYGON(((0.113921889506352 44.819426262388916,0.126289665631437 44.82074657188848,0.128748472342769 44.8191012142155,0.128508924894364 44.818463466484026,0.132238196213931 44.815284232169674,0.129614196953384 44.8090450516025,0.131344842165954 44.804546525151615,0.121813958994649 44.80235982515422,0.120615934870648 44.80299539531405,0.116599487614964 44.803290112563054,0.112761966475934 44.80465783945756,0.107787889522439 44.805384968368514,0.109539798030685 44.810001048982805,0.108889273947379 44.81115709393972,0.110052461421935 44.81125408617161,0.109646273694957 44.81221199394705,0.110390136026507 44.812464721855456,0.110439952162298 44.81341559616217,0.112734278214328 44.81413664114411,0.113019568631445 44.815161214268876,0.114051264473521 44.81528176657166,0.114255023768204 44.81587357183631,0.1151272107023 44.81582239050679,0.114163727931467 44.818119005608786,0.114885789672805 44.81852699414332,0.113921889506352 44.819426262388916)))"
commune_33245,"MULTIPOLYGON(((-0.432497212446513 44.77136406182293,-0.435431729141281 44.772246353876625,-0.437354670382215 44.77363217297112,-0.439540405905824 44.77782234458109,-0.442397349159444 44.77844283388529,-0.440552716940925 44.78400446924546,-0.441774119244113 44.78568326650718,-0.44040544157041 44.786621533174554,-0.443066533159817 44.78781764237726,-0.442681368547456 44.788946161133055,-0.446567135468368 44.78957695201884,-0.444639471517168 44.7927306184419,-0.446376563762948 44.79336150408405,-0.44627272096512 44.793814419779345,-0.450123482407904 44.796507180736384,-0.449894930250289 44.79826798810924,-0.451143044029168 44.80049559679115,-0.45211951112021 44.80110232232959,-0.455230200343898 44.799611265305245,-0.455419613560055 44.800550699874016,-0.452820881858514 44.801063352868134,-0.452934825739599 44.801681618020645,-0.453991304573102 44.80173611517713,-0.449990249435129 44.80386044349787,-0.44696780933215 44.802896492410845,-0.442754321216013 44.80401783757162,-0.440809648475557 44.80537591463742,-0.439151456850952 44.80548054409955,-0.435302099044274 44.8079249368433,-0.434126064191736 44.80933296263197,-0.434252333132771 44.81069432981981,-0.430747154703355 44.81372536665112,-0.424635042914764 44.81098914453374,-0.420727830211905 44.81123143573252,-0.417427344253852 44.810501452641354,-0.415090539022871 44.80881709575265,-0.41591554845945 44.80849879789605,-0.416220134713819 44.8057012090594,-0.414822126737425 44.80554693080307,-0.413396220141042 44.803287478296596,-0.408123114371013 44.803853456562805,-0.404826582849465 44.80299052696834,-0.404329169498473 44.80012931253854,-0.404872369641265 44.798315721120474,-0.40384235797526 44.79850776455629,-0.403565452538109 44.795963295735405,-0.410863459983163 44.79409431941351,-0.41432032670488 44.78993806570619,-0.419121147483342 44.790679491740974,-0.420171667440703 44.790203703308485,-0.42126945549352 44.79067086263794,-0.423153766078395 44.78634927454524,-0.42224033603993 44.78448234754068,-0.42360271874331 44.782377505015994,-0.42259274444697 44.77983859979177,-0.424529237133128 44.77748170714845,-0.426395894422204 44.77782140592019,-0.42816155791054 44.77465868313819,-0.43040402441347 44.773756597098014,-0.432497212446513 44.77136406182293)))"
commune_33061,"MULTIPOLYGON(((-0.393161652023499 44.81959604354429,-0.392444482555376 44.81807791303671,-0.392585941051224 44.81570354510975,-0.391445501710038 44.81365316548267,-0.392254155180337 44.810021105379896,-0.395719939702255 44.81072783899863,-0.397984900813499 44.81050073484382,-0.406312825782572 44.81403814183676,-0.407671528286378 44.81337458527067,-0.407184033386347 44.81118172300762,-0.406537975097175 44.81088256649336,-0.407208274783953 44.810370834161574,-0.40919499336596 44.80937705170958,-0.409395599652358 44.80986652113364,-0.413836934801636 44.8099362042342,-0.41387177477069 44.80882219387178,-0.415208425837456 44.80884049885768,-0.417427344253852 44.810501452641354,-0.423709336517738 44.812209985017674,-0.42317047584271 44.813089945859694,-0.426478665447669 44.81581021611387,-0.42491255499379 44.81641282812987,-0.422670251927488 44.81859351727324,-0.424779925994054 44.8208407790754,-0.425389194681166 44.82300369893554,-0.425173452079438 44.82573641498299,-0.424007986562186 44.825936422739545,-0.426218644107362 44.828463523845045,-0.426404507014301 44.83246441151882,-0.421805649894398 44.83154392022903,-0.416178926549939 44.83158582201952,-0.41483204374686 44.82990877153703,-0.414649213161689 44.828547326100185,-0.413181771011755 44.828947563494786,-0.411303134869089 44.82476807884423,-0.409573093408319 44.8230108462202,-0.408473991333415 44.823803419221576,-0.407702257513749 44.82354327213887,-0.407431713781772 44.822152077380615,-0.400962494524353 44.82313200001493,-0.394821066626231 44.82520181898522,-0.394486936873468 44.82235537487449,-0.393161652023499 44.81959604354429)))"
commune_33210,"MULTIPOLYGON(((0.0507925166083 44.824485487895544,0.058619221685295 44.82580512118644,0.062572790209897 44.82583152358415,0.065169442377552 44.82454524126823,0.070826653121539 44.81899272137156,0.073310705798232 44.81869162513302,0.075610527543179 44.81949737870821,0.076268850126253 44.81888768175084,0.075395636207028 44.817376298656406,0.076523408201037 44.817279905226336,0.076972706373137 44.816453874243564,0.074282149654724 44.8141116425639,0.073413219788456 44.81431845194624,0.07336843489421 44.81328298858714,0.070468811583903 44.81243160580341,0.071091746869398 44.811529101449814,0.069421297036185 44.809826327172374,0.068670417868213 44.8078198996481,0.061441312170217 44.80433737976693,0.061125164510775 44.802058620809866,0.055376894083889 44.80199707944394,0.052433015658909 44.80123322397752,0.049880461749656 44.801404976816585,0.049845906765691 44.803581649720314,0.045382893420455 44.804801606170024,0.043785911963114 44.80742134710882,0.040482077141133 44.80769808998457,0.040902719872931 44.80891479432961,0.038207828341759 44.81014651879055,0.033190833003479 44.81086469078505,0.030842267649457 44.812052353870016,0.029715468066132 44.81543411107969,0.027704454369772 44.81722269034683,0.027812545862547 44.817715711234634,0.028514290304999 44.81765883746603,0.03052310603993 44.81682159942189,0.03189657548173 44.81756292299773,0.033139402271028 44.81687181062242,0.035731509691689 44.81774028510559,0.043182889070587 44.8170283589214,0.046552980792612 44.820942725187464,0.04739115514006 44.82460040110088,0.0507925166083 44.824485487895544)))"
commune_33361,"MULTIPOLYGON(((-0.001609953502005 44.78195653627937,-0.003273718007807 44.78018521039852,-0.003238633868028 44.77647418996707,0.001235220079508 44.7709994900918,-0.000011454272621 44.77061256473685,-0.005827962686682 44.76213904552236,-0.007642525815343 44.76253847354096,-0.011518211898148 44.76220163422767,-0.014569654002509 44.76125731757003,-0.017760592279683 44.76147676465817,-0.018336905323184 44.760928593026584,-0.025958267064651 44.75906739335847,-0.026463953338474 44.75796070444826,-0.030467480933023 44.75908827867753,-0.031244718325733 44.75767231119636,-0.037577554579514 44.75727719021344,-0.039363869281799 44.75832197158788,-0.041545591245878 44.75868013918677,-0.041454006277398 44.7592079220361,-0.043131854924521 44.759484389998214,-0.049855761220006 44.758346231958065,-0.050818663939921 44.75933601983419,-0.051337140141294 44.75898657486665,-0.052153490739824 44.75941907897353,-0.051753366076702 44.75975896050378,-0.052829615854638 44.76022664580621,-0.053547761015359 44.75994466673364,-0.056679523382434 44.76144582267934,-0.056909036081049 44.762178294849264,-0.061443453720965 44.762470229830704,-0.063932579096963 44.76361323827326,-0.064084977040861 44.764646058222496,-0.062627518001761 44.765170189479996,-0.060306968537146 44.767636344052214,-0.058301935870518 44.77067487317861,-0.057560896312636 44.773189254511266,-0.063046603916061 44.774255873087405,-0.065480331197569 44.77550941802789,-0.066178012954139 44.77719208547398,-0.068098085905914 44.7790202091577,-0.068400486781971 44.78388801249333,-0.064995542428972 44.78547968807499,-0.064792205289375 44.78632143330422,-0.061049475042826 44.78580409079179,-0.060267370732219 44.78814664494298,-0.057803014391274 44.789895915070794,-0.054880808235362 44.788392559496856,-0.049254660988018 44.78669506741359,-0.045898583984771 44.78469526936908,-0.045373740283842 44.78518901704964,-0.039708035164761 44.78564909653661,-0.037778515994016 44.78531818543672,-0.036732833289487 44.7858207597809,-0.036660578478608 44.787972480658645,-0.035061189951458 44.790054311299386,-0.035255252836124 44.79231226323361,-0.034680845513298 44.79142250520152,-0.031598318403562 44.79094735398554,-0.030658470888499 44.79015406684563,-0.027684589365532 44.79044887821179,-0.024959930740392 44.78853391885862,-0.022729429359302 44.78844070856714,-0.011052134769308 44.78570969314192,-0.008264779199428 44.785680877016766,-0.007509054688836 44.78498692058552,-0.005814522318889 44.784740079431565,-0.001609953502005 44.78195653627937)))"
commune_33234,"MULTIPOLYGON(((-0.523064476790212 44.79171516010531,-0.525314415579845 44.79665256128784,-0.527127885171928 44.80338193285182,-0.5273737383984 44.804716925710224,-0.526615548223201 44.80612983050878,-0.523858271873616 44.80637072892781,-0.520411546239558 44.80239774234445,-0.516729253271341 44.80355103394863,-0.508614100419033 44.80335310426924,-0.498358982980866 44.805561673116095,-0.492402541305752 44.802460118993935,-0.488181434491789 44.801488171654476,-0.485356247698147 44.79812276128218,-0.48246523542505 44.79693664664824,-0.483554062337607 44.795819191785895,-0.47921491617777 44.79599605149488,-0.475744493577972 44.791986506810886,-0.475124563822352 44.79045500260993,-0.472257771568702 44.79143253621813,-0.47093816018942 44.79111069753538,-0.469919684792091 44.79150486974994,-0.468758234129482 44.78927565064289,-0.470521348161944 44.78739464422614,-0.47484353924441 44.7852351238516,-0.475870588594691 44.78510468155133,-0.47721906539054 44.785874343257056,-0.479946148673661 44.785813964435754,-0.477251779921611 44.781985592777204,-0.477468921028013 44.77962577902538,-0.480395320410799 44.778661540640684,-0.484092640486407 44.77860300873175,-0.484192920985432 44.777812215581434,-0.485856697578959 44.77821948696523,-0.48712760527329 44.77710707582714,-0.488938240204195 44.7767004084311,-0.488915817343708 44.77774559554526,-0.490182678579615 44.77781203410547,-0.490300303226493 44.77662956914177,-0.493285713692043 44.77619302219188,-0.493099454192657 44.77502824518352,-0.498689368692742 44.776474905328854,-0.503806442325521 44.776562820924994,-0.508957424747727 44.77388994920811,-0.511733669857627 44.773815496509975,-0.516573690671963 44.78064089965433,-0.518869186649097 44.7857562755538,-0.519402550143632 44.789099948618755,-0.523064476790212 44.79171516010531)))"
commune_33460,"MULTIPOLYGON(((-0.068363188901262 44.79439826052419,-0.070009885690791 44.79440672254999,-0.071960411613737 44.79765844709652,-0.074470525853444 44.79862049985106,-0.075830989456856 44.80003247006377,-0.074856511005573 44.80114160904101,-0.075557321774834 44.801668175105554,-0.080688242466492 44.80158426651737,-0.084823000536296 44.80308748950577,-0.087557848879544 44.804906173432606,-0.086488688316056 44.805210753449686,-0.08678369048118 44.80694058648882,-0.086105038193706 44.80827225097777,-0.084072357990146 44.80818014867098,-0.084292008944813 44.80918406909575,-0.083218384750645 44.80938602446449,-0.083224139603957 44.81089775725299,-0.082340933035124 44.81081058997481,-0.083740905999583 44.811918645010444,-0.082125692554958 44.81849227544643,-0.083070457586464 44.824081118553345,-0.08046873837371 44.82283433857437,-0.079149087550637 44.82312597482823,-0.073300217333791 44.82530287848179,-0.068535964009908 44.828198195581265,-0.068589825622704 44.83015729878951,-0.066535376309784 44.83077004349848,-0.067091218815269 44.83188273563983,-0.066238317291372 44.832193739539406,-0.066675988874418 44.835478429305304,-0.065217392072966 44.8360845802901,-0.065988249649025 44.83726161741671,-0.067041185991575 44.83683245998726,-0.068160962413778 44.83839177504284,-0.059712261837782 44.841861561836104,-0.05136964464009 44.84713878378095,-0.049806516768777 44.84498962093422,-0.048132542829831 44.83904666226058,-0.048674456391576 44.83899843265325,-0.048580266317164 44.83779998576717,-0.052232518612929 44.837453574692816,-0.052353183618481 44.83699434669132,-0.053923276514422 44.83673578982875,-0.053878112956281 44.83425206591721,-0.052703491115407 44.834330351765374,-0.050124877008885 44.83177937848197,-0.047691544124857 44.82630152295307,-0.049105435216609 44.823660575998815,-0.046816288499006 44.82340003478495,-0.04739495089698 44.82172179588928,-0.045903615195538 44.81931656601844,-0.050927200841675 44.82032723441362,-0.0513755518399 44.81860660666744,-0.050296821529351 44.80958128180471,-0.047632102045348 44.80497661153498,-0.048342915240085 44.80167926207245,-0.046708883273311 44.80018078820303,-0.047269098783696 44.79949685500305,-0.04666620918022 44.799183664753876,-0.048055079652894 44.79723628617645,-0.049726984952285 44.79745158612451,-0.051782098580593 44.79498307211958,-0.053846244687869 44.796479529853876,-0.054211412290602 44.79607393315714,-0.055800246400871 44.7966698469572,-0.056452353714701 44.79623560873879,-0.058220766107249 44.796549931725146,-0.059488352684165 44.79503281619306,-0.066450378637914 44.795171092792074,-0.068214408805674 44.79568269666143,-0.068363188901262 44.79439826052419)))"
