id,geom
building_734334,POINT(9.087338143414835 41.70923461516449)
building_801976,POINT(9.069481327447356 41.63080179950974)
building_806914,POINT(8.93852909197025 41.963013867985666)
building_815455,POINT(9.375047695604708 41.845171645973565)
building_815657,POINT(9.013274247661235 41.901667808002024)
building_815799,POINT(8.899346637262951 42.03497616488562)
building_819853,POINT(8.788758602533711 41.93265179956244)
building_820106,POINT(8.989910265810686 41.681755697557215)
building_822823,POINT(8.785146002534614 41.93208899956243)
building_825308,POINT(9.0940082024442 41.69678775666281)
building_825596,POINT(8.782950002535177 41.93207999956245)
building_825608,POINT(8.851336333125818 41.633392073820026)
building_889285,POINT(8.674592769121189 41.96252984478072)
building_889449,POINT(8.961210002478312 41.70064199952274)
building_889862,POINT(8.770055148696333 42.014795676498686)
building_891001,POINT(9.200788744520233 41.65287428898489)
building_891931,POINT(9.060378045641228 41.694289172750096)
building_892184,POINT(8.905243877155774 41.67614243061472)
building_893453,POINT(8.73000636692898 42.071371302024886)
building_894872,POINT(8.9053591498795 41.67615396757764)
building_896283,POINT(8.905201947292484 41.676055629522764)
building_896619,POINT(8.846783770009349 41.95853442956516)
building_897620,POINT(8.905077602491511 41.675952499519695)
building_899080,POINT(9.196093202415977 41.648906999510615)
building_903109,POINT(8.823624002529261 42.027701999576685)
building_908023,POINT(8.904866602491557 41.67578789951968)
building_909560,POINT(8.904936141513918 41.676023596889195)
building_909835,POINT(8.840083969201734 42.238863716275475)
building_911182,POINT(8.84014438586838 42.23885693294213)
building_911229,POINT(9.17189900242692 41.751893999527454)
building_975609,POINT(9.169755305936173 41.74900435686951)
building_979223,POINT(8.905605674845296 41.675785377434735)
building_979385,POINT(9.307171002389387 41.683679999514425)
building_980506,POINT(8.905513408182761 41.676092224413175)
building_981698,POINT(8.905691799443622 41.676115579071734)
building_984019,POINT(9.058362183983688 41.86271392960909)
building_986472,POINT(8.905821122371876 41.676133228139335)
building_988830,POINT(8.906034307570296 41.67616151831899)
building_990022,POINT(8.906123719758002 41.6761596487661)
building_991273,POINT(8.90620169391891 41.67618266322255)
building_994882,POINT(8.906513986466686 41.67622242054952)
building_1051275,POINT(9.171254807108737 41.74750405160016)
building_1051327,POINT(8.94910725248795 41.83845327454489)
building_1053750,POINT(9.070015002450779 41.706516999521874)
building_1057334,POINT(8.909089802490513 41.67654469951974)
building_1057502,POINT(8.692070060788549 42.117518159943224)
building_1058843,POINT(8.767717613493968 42.02894716796258)
building_1062116,POINT(9.02959172974229 41.88621115020041)
building_1064409,POINT(8.907455268003744 41.67632193174125)
building_1065541,POINT(8.824568852528852 42.024300399576134)
building_1066503,POINT(8.767710002543788 42.02935199957792)
building_1066532,POINT(8.683712647215982 41.963601227318655)
building_1067822,POINT(8.906693422990049 41.676243858762525)
building_1069006,POINT(8.950155587023419 41.57321280133979)
building_1070035,POINT(8.736561902553605 42.06571602815556)
building_1071303,POINT(8.909177272422173 41.67511556873396)
building_1074835,POINT(8.905906002491216 41.67425299951939)
building_1136816,POINT(8.748310082190493 42.12353846279741)
building_1143554,POINT(9.317833002386504 41.679689999513634)
building_1144637,POINT(9.317687481438078 41.67979909923206)
building_1146721,POINT(9.317740002386511 41.67941399951361)
building_1147542,POINT(9.016981392938545 41.66483944951606)
building_1148745,POINT(8.919682658156606 41.62596602582535)
building_1154783,POINT(9.316935002386705 41.67924899951361)
building_1154906,POINT(8.7681110025436 42.027547999577614)
building_1156636,POINT(9.11517220243161 41.54318429949486)
building_1156749,POINT(9.159282602421692 41.570835624498606)
building_1212152,POINT(8.791447702532817 41.928636299561774)
building_1214227,POINT(8.79179700253272 41.928342999561714)
building_1216233,POINT(8.911861841217824 41.81096715741494)
building_1216470,POINT(8.787485489634907 42.23582656477096)
building_1217427,POINT(8.989628746529261 41.68243810583006)
building_1219256,POINT(9.171069570653918 41.750638027562566)
building_1219378,POINT(8.789755002533283 41.929086999561875)
building_1219422,POINT(8.921898002489495 41.72397609952712)
building_1220203,POINT(9.171324819188081 41.75035824866267)
building_1221255,POINT(9.171438702426974 41.75054989952728)
building_1222254,POINT(9.171459557971334 41.75058771609914)
building_1223438,POINT(9.109085102442938 41.75188279952849)
building_1224414,POINT(8.742442813506123 42.25782618102835)
building_1224470,POINT(8.921897785058551 41.72355715310705)
building_1225236,POINT(9.172154715751667 41.75144653609083)
building_1225506,POINT(9.398413223826124 41.85201107191817)
building_1227234,POINT(9.17213500242685 41.75165799952738)
building_1228156,POINT(8.821063715030926 42.04868283707997)
building_1229241,POINT(8.921565802489484 41.722139899526844)
building_1232001,POINT(8.796967002541608 42.14178099959475)
building_1233180,POINT(9.172049069659062 41.751080162153656)
building_1234102,POINT(8.786238502534331 41.932032999562395)
building_1236129,POINT(9.122883152463384 41.94240298301676)
building_1236919,POINT(8.796955002541628 42.14220299959482)
building_1299488,POINT(8.872551002516074 42.015989799574)
building_1301579,POINT(9.399775002373461 41.84924699953916)
building_1302499,POINT(9.39863350237378 41.8498189995393)
building_1303182,POINT(8.906001818049093 41.67549824679191)
building_1306901,POINT(9.005368002476061 41.89232499955241)
building_1308429,POINT(8.907407387749103 41.624917926638794)
building_1308605,POINT(8.877665214108132 41.998533792324814)
building_1309504,POINT(8.779970748292795 42.00244500511151)
building_1311181,POINT(8.905460002491338 41.67452499951948)
building_1311432,POINT(8.743537065061018 42.257763012113394)
building_1312973,POINT(8.700239002565363 42.11432499959227)
building_1314689,POINT(9.084092189105245 41.52327141282543)
building_1315782,POINT(9.172215095437195 41.74740768959214)
building_1318285,POINT(8.743936902560918 42.257779399613405)
building_1373989,POINT(8.899801822283152 41.67535508242585)
building_1377914,POINT(8.90378384659909 41.67465851202889)
building_1378916,POINT(8.868226602516382 41.998941399571436)
building_1381243,POINT(8.86084300251727 41.97774899956827)
building_1381748,POINT(9.207923940875432 41.66882231489826)
building_1382718,POINT(8.745891002560418 42.25797099961339)
building_1385981,POINT(8.685010002561853 41.960183999568564)
building_1386628,POINT(8.906883602491039 41.67572929951964)
building_1388303,POINT(8.983192421067072 41.79649310804218)
building_1388308,POINT(8.745392002560557 42.258177999613416)
building_1389757,POINT(8.906587322602615 41.674907913104576)
building_1390365,POINT(9.311302002387741 41.67065199951227)
building_1391344,POINT(8.794190736644968 42.141408268244426)
building_1392889,POINT(9.1108570024425 41.752172999528526)
building_1392974,POINT(9.004158002476307 41.89100499955221)
building_1395234,POINT(8.92015400249907 41.916126999557605)
building_1453745,POINT(8.904639532481347 41.6741698147813)
building_1455172,POINT(8.747536002550042 42.05085299958159)
building_1455244,POINT(9.161186002421173 41.57000399949847)
building_1455270,POINT(8.796239331786749 41.92815336114828)
building_1456167,POINT(9.203686002412677 41.619431999505764)
building_1466453,POINT(8.706923485560916 42.301076506776646)
building_1468290,POINT(8.791952402530518 41.88333119955464)
building_1470429,POINT(8.749556002549449 42.04940699958133)
building_1471119,POINT(8.750242002549273 42.04936199958132)
building_1475711,POINT(8.884741139165538 42.00838518123441)
building_1476329,POINT(8.76910200253953 41.94819499956522)
building_1477008,POINT(8.768698709682472 41.94777877813658)
building_1539207,POINT(8.90349039204527 42.179354456381624)
building_1540111,POINT(8.902697002516069 42.17993399959872)
building_1540832,POINT(9.168574142427484 41.74583016619322)
building_1550552,POINT(8.84540311665085 41.94498202682312)
building_1551042,POINT(9.07618144574877 41.52956999415469)
building_1553386,POINT(9.109575602442773 41.75117199952835)
building_1555545,POINT(8.983013821332804 41.79919707839161)
building_1557143,POINT(9.110498002442581 41.7520639995285)
building_1558286,POINT(8.797863002531717 41.94023899956347)
building_1558291,POINT(8.701140902565152 42.11485764959231)
building_1559397,POINT(9.021881002468211 41.815430999540006)
building_1613035,POINT(8.84507700251965 41.94250599956303)
building_1615302,POINT(8.7367300492203 42.06725891958435)
building_1617700,POINT(8.696669002566297 42.114507999592355)
building_1618172,POINT(9.192096002415152 41.609299999504294)
building_1619689,POINT(8.906401394407563 41.676207772186714)
building_1621547,POINT(8.758150002542155 41.943940999564745)
building_1623836,POINT(9.140063802426413 41.56728861549835)
building_1626012,POINT(8.86445080663545 41.985434088203384)
building_1627754,POINT(8.781704002533107 41.88229899955463)
building_1627775,POINT(8.69742700256612 42.11490699959241)
building_1628198,POINT(8.698061002565982 42.11546299959248)
building_1632062,POINT(9.214922669851607 41.61779184834255)
building_1651394,POINT(8.80016060325408 41.988383283414024)
building_1654125,POINT(8.82580126514023 42.02477625545658)
building_1655714,POINT(8.900800702460087 41.67547564582587)
building_1658098,POINT(8.744582880659008 42.25838405001092)
building_1663529,POINT(8.904783802491592 41.67607569951973)
building_1748409,POINT(8.811784002525995 41.89562999955621)
building_558362,POINT(8.681638480271367 41.981083662157076)
building_576325,POINT(8.84701905135678 42.270924745448816)
building_580508,POINT(8.781384900655798 42.002339972464405)
building_584964,POINT(8.947914002475622 41.572527999502306)
building_589129,POINT(8.893840801546123 41.67556986268202)
building_672663,POINT(8.89740238972608 41.771140109165536)
building_672710,POINT(8.991741002469658 41.68279499951936)
building_675812,POINT(9.125702799316466 41.81124405578761)
building_681118,POINT(9.053000735788425 41.705793779522054)
building_682575,POINT(8.901215884692359 41.67462221443764)
building_682590,POINT(8.869183738499254 41.645458107515374)
building_686334,POINT(8.991634002469679 41.68271599951939)
