id,geom
building_1395233,POINT(6.177487003390166 44.62729599999169)
building_1450719,POINT(6.165118360904524 44.468798285825834)
building_1456539,POINT(6.495455403293572 44.53872619997219)
building_1460813,POINT(6.02155000342831 44.50725799998234)
building_1461220,POINT(6.496162603293365 44.53865129997214)
building_1463568,POINT(6.496123203293399 44.5390541999722)
building_1463753,POINT(6.776521374649389 44.67156339283657)
building_1463968,POINT(6.496212403293386 44.5392545999722)
building_1464121,POINT(6.047961134165967 44.62279744665771)
building_1466109,POINT(6.138421003401826 44.633310899993525)
building_1467749,POINT(6.062567003421596 44.59547499999142)
building_1474490,POINT(6.06795222643971 44.60072727624794)
building_1477170,POINT(6.067274757724429 44.60166855021111)
building_1477650,POINT(6.750319503230273 44.707337799984195)
building_1539511,POINT(6.284865903362578 44.6865326999953)
building_1540014,POINT(6.056876003415494 44.46341499997611)
building_1542212,POINT(6.109261903403008 44.509096499979954)
building_1545653,POINT(6.186646149532564 44.4759694999738)
building_1545654,POINT(6.145640257089146 44.82563796716756)
building_1546478,POINT(6.444479003319523 44.73750699999636)
building_1551069,POINT(5.947519003451579 44.5373009999881)
building_1551385,POINT(5.603831003541356 44.36148899997761)
building_1551642,POINT(5.947586003451543 44.53705499998809)
building_1552633,POINT(5.893792003452822 44.29491799996075)
building_1613318,POINT(6.595447450656506 44.94777403159412)
building_40542,POINT(6.571532715491609 44.49580118663168)
building_500033,POINT(6.435058912415043 44.73658294411336)
building_500644,POINT(6.559003003276622 44.56044099997285)
building_500690,POINT(6.581311892289493 44.9009133200105)
building_500735,POINT(6.344240503366291 45.04846450003342)
building_500919,POINT(6.456826757948147 44.6147862020439)
building_501011,POINT(5.865878512560393 44.43877468179711)
building_501339,POINT(6.721001378251653 44.940163625010726)
building_501774,POINT(6.476297003314445 44.808886000003405)
building_502010,POINT(6.602923122670817 44.91192536252564)
building_502215,POINT(6.462669464340674 44.68437062572513)
building_502634,POINT(6.39345946309877 44.550670515633726)
building_502791,POINT(6.665204921439484 44.76270361590193)
building_503002,POINT(6.486624035470034 45.08440313931873)
building_503009,POINT(6.775143003221484 44.676538999980025)
building_503170,POINT(6.496012203312612 44.87626340001029)
building_503215,POINT(6.588519362476051 44.98846404083607)
building_503223,POINT(6.405969480527734 45.06211041354805)
building_503280,POINT(6.44351416360442 44.571181561742144)
building_503372,POINT(6.377852697544116 44.781413644930744)
building_503484,POINT(6.271728003358239 44.54590499997946)
building_503654,POINT(6.578152724817028 44.69166210921806)
building_504004,POINT(5.990902781688971 44.45178909890948)
building_504009,POINT(6.021698026954393 44.45144456468162)
building_504011,POINT(6.108295217707172 44.81963593811078)
building_504013,POINT(5.854869976193468 44.32969809996618)
building_506209,POINT(5.457629103592443 44.49491639999821)
building_506299,POINT(6.34360082834239 44.62999229998708)
building_507511,POINT(5.988081720845181 44.77599433479692)
building_516832,POINT(6.576572763046729 44.76944034023278)
building_517416,POINT(6.561802403273097 44.51222339996719)
building_609157,POINT(6.616980003266606 44.67654299998449)
building_609217,POINT(6.057165080338506 44.46377836920689)
building_613823,POINT(5.932789686787618 44.544062151881974)
building_614340,POINT(6.722126103250933 44.9329613000099)
building_622908,POINT(6.056994840162785 44.46288804534683)
building_624069,POINT(5.729459003511384 44.474062999987275)
building_632723,POINT(5.72519900350813 44.39915599997846)
building_635846,POINT(6.564360717555907 44.51476534834523)
building_706118,POINT(5.514398003570431 44.40810499998602)
building_707041,POINT(6.839687603206496 44.73734569998504)
building_708929,POINT(5.865614003473886 44.511457299987555)
building_709514,POINT(6.152712903390078 44.502817999977935)
building_709910,POINT(5.867004003467816 44.416245999976184)
building_715697,POINT(5.77572070348978 44.33894019996965)
building_715859,POINT(6.416110623345677 45.05167906003161)
building_716124,POINT(6.693227006727359 44.804311653241086)
building_717967,POINT(6.05656758959399 44.46260650677861)
building_720922,POINT(6.025303439809244 44.81959128183623)
building_724719,POINT(6.066693485969485 44.73181592440928)
building_727367,POINT(5.761574003488977 44.25669899996002)
building_796261,POINT(5.57853966069251 44.37607422855161)
building_796337,POINT(6.707288303254894 44.92788000000979)
building_797219,POINT(6.004981914979413 44.59075080543549)
building_807588,POINT(6.005052254585784 44.590059701934635)
building_811020,POINT(5.965612003440866 44.44500199997667)
building_811084,POINT(5.682901761065559 44.41488891722342)
building_812867,POINT(6.709169003254344 44.92763800000974)
building_817159,POINT(6.005320203448607 44.7717833000133)
building_818374,POINT(6.005080249359012 44.58997757065873)
building_886648,POINT(6.615946003265841 44.65771799998239)
building_888448,POINT(6.848876503202443 44.7112875999819)
building_888820,POINT(5.949211603445045 44.43514089997599)
building_895406,POINT(6.008205158149435 44.72920331200909)
building_896284,POINT(6.055607707706963 44.461146347804195)
building_897624,POINT(6.055636481887835 44.4611896836548)
building_899285,POINT(5.86392302259526 44.51268913107087)
building_901601,POINT(6.045425003420976 44.5003029999808)
building_904318,POINT(5.72820280351288 44.49284419998953)
building_905636,POINT(6.710849436587258 44.928742444454215)
building_906069,POINT(6.8496201032022 44.710784099981794)
building_906918,POINT(5.727922103512949 44.49261289998954)
building_944577,POINT(5.727576203512999 44.49180409998944)
building_945676,POINT(6.028162503439239 44.7256291000074)
building_947387,POINT(6.165682235017664 44.57848534729645)
building_951750,POINT(5.512359003570989 44.40743299998597)
building_952351,POINT(6.625551503275742 44.88218580000715)
building_955657,POINT(6.111310903420151 44.81227870001461)
building_957414,POINT(6.626126387890936 44.88173543846862)
building_960792,POINT(5.730659003506475 44.39815899997816)
building_962353,POINT(6.071477003423707 44.67559900000035)
building_963431,POINT(6.705586798907461 44.926166530444405)
building_963640,POINT(6.495713203293588 44.540276199972354)
building_964276,POINT(5.926215931502452 44.71864435657593)
building_965287,POINT(5.758169104349673 44.25922772212849)
building_965348,POINT(5.718425003511864 44.42839099998215)
building_966116,POINT(6.495807303293536 44.5398699999723)
building_1022577,POINT(6.715713003252716 44.931994000009986)
building_1023777,POINT(6.166343968459772 44.468045821321326)
building_1024547,POINT(6.071564329517887 44.67667247626579)
building_1026216,POINT(6.033684303437672 44.726313900007284)
building_1026224,POINT(6.044706603421265 44.50165039998101)
building_1026891,POINT(5.727306098841341 44.49251860758341)
building_1027902,POINT(6.044645696254178 44.50137025682815)
building_1032112,POINT(6.165388256015943 44.46757574734183)
building_1032117,POINT(6.716168003252612 44.93247300001003)
building_1032606,POINT(6.045343703421096 44.501928299981024)
building_1034239,POINT(5.977120503456611 44.76817650001377)
building_1046717,POINT(6.056032514630998 44.460832331625404)
building_1111902,POINT(5.558863926112879 44.420326799886375)
building_1113912,POINT(6.023548003423617 44.43735235711689)
building_1117401,POINT(5.71717400351221 44.42806399998217)
building_1127391,POINT(6.094597214711064 44.739451114523035)
building_1129378,POINT(6.514712126366256 44.56107990766651)
building_1131332,POINT(6.011058644620641 44.72488348824314)
building_1186097,POINT(5.935673365404351 44.5361447275182)
building_1186113,POINT(6.11852120340099 44.520344099981)
building_1187352,POINT(5.652851752607228 44.298238476802624)
building_1187480,POINT(6.16789406016005 44.4673887663054)
building_1189381,POINT(6.288705003361272 44.683146999994776)
building_1191689,POINT(5.569881072521072 44.431417803435394)
building_1195530,POINT(6.715482919919304 44.9294082166764)
building_1196185,POINT(6.045123003421004 44.49924299998073)
building_1197123,POINT(6.627448003260627 44.623494999978185)
building_1201474,POINT(5.759823279473196 44.25841930018994)
building_1202863,POINT(6.045236303421066 44.50088899998091)
building_1203473,POINT(6.633510170408211 44.87979599626797)
building_1205474,POINT(6.633367159209825 44.879973003114436)
building_1205714,POINT(6.713624003253151 44.92910500000972)
building_1207366,POINT(6.044194903421304 44.49981579998078)
building_1207626,POINT(5.938029003451246 44.48504699998225)
building_1207758,POINT(6.713369003253208 44.92881400000972)
building_1207922,POINT(6.167634003383737 44.46793499997337)
building_1208940,POINT(6.098023700823502 44.646893995856836)
building_1209870,POINT(6.574916503282087 44.73756409999258)
building_1209901,POINT(6.167663864402804 44.46801792419329)
building_1210373,POINT(6.04386000342139 44.4996409999808)
building_1266674,POINT(6.44267600330747 44.51729099997118)
building_1267454,POINT(6.247799647012516 44.55304222525767)
building_1267562,POINT(6.569002503285397 44.76608669999594)
building_1268539,POINT(6.009841819386562 44.53034338870668)
building_1270901,POINT(5.713518155273058 44.43617619756118)
building_1271725,POINT(6.059722003427282 44.67828700000104)
building_1273187,POINT(6.072605903419418 44.60800039999257)
building_1276865,POINT(6.421043868343701 45.042039385030435)
building_1277652,POINT(6.109709003402664 44.5054317999795)
building_1285131,POINT(5.881490003455358 44.27753299995894)
building_1285924,POINT(5.636582003543348 44.55302099999947)
building_1288653,POINT(5.636715357934441 44.55293784139919)
building_1290181,POINT(6.110896993739836 44.68357363254415)
building_1292051,POINT(6.111202503412622 44.683084300000026)
building_1351748,POINT(6.071971403426571 44.72681807500618)
building_1351963,POINT(6.144621503411299 44.82633650001519)
building_1352591,POINT(5.762419686835539 44.48160366665384)
building_1355328,POINT(6.216691003369092 44.45941899997092)
building_1356656,POINT(5.738494422264371 44.56775381874807)
building_1356721,POINT(5.598310537222444 44.549900305977246)
building_1359191,POINT(6.481781503316674 44.87566870001066)
building_1361953,POINT(6.179083003389796 44.62880799999178)
building_1363107,POINT(6.33330420334452 44.615508799985726)
building_1364656,POINT(6.480928057862382 44.8758471454652)
building_1364730,POINT(5.634663003543899 44.552824999999494)
building_1367039,POINT(6.085685203426448 44.79262830001318)
building_1370005,POINT(6.719501003251682 44.93288500000996)
building_1426120,POINT(6.022969003427742 44.504646999982015)
